2.21592958536679,1.2275453928467
2.26959799077962,1.24991048089792
2.35429805021643,1.28037143044328
2.47581003414807,1.32173683856191
2.63531320292645,1.37653692435495
2.82219632429188,1.45162586606654
3.01701831920927,1.55654132015751
3.19456882505487,1.69335542921962
3.33018640288591,1.8537201621438
3.41147622690205,2.02667656518278
3.44273093018983,2.20546382001528
3.43579359860423,2.38983436154286
3.40616418161808,2.58235079106425
3.36548009417738,2.77798462058321
3.31701479284003,2.96852352065591
3.26104560388984,3.14850306637909
3.19837958941721,3.31505010861
3.13636863166884,3.46825667866108
3.08174240579837,3.61054936366579
3.03375225652218,3.73994071559757
2.98247490769109,3.85103535089456
2.90643480391913,3.93479111113765
2.78690026260393,3.98342826154527
2.62514301008046,4.00227967773244
2.44168898618866,4.00616171944353
2.2685990007669,4.00535117463333
2.13468328292997,4.00292614692962
